STORE,STATE,STORE_TYPE,AREA,COUNTRY,AVERAGE_BASKET_SIZE,NO_OF_TRANSACTIONS,AVG_BASKET_DOLLARS,TOTAL_SALES_UNITS,TOTAL_SALES_DOLLARS,LATITUDE,LONGITUDE,Cluster
1159,4,1,2,0,-0.08746570214353462,1.9837355411613944,-0.12412910832007987,1.6040095852068734,1.4517168447563817,8.374085598359256,0.2781202851555559,3
3348,4,0,1,0,-0.08746402598833007,-1.1846159997207883,-0.12412621774487012,-1.2531103787730784,-1.2396626208204642,8.374085598359256,0.2781202851555559,4
8215,3,1,7,1,-0.08823087664314473,-1.6289439823545278,-0.124193735538039,-1.6269557999051023,-1.6693354184980844,8.374085598359256,0.2781202851555559,4
1092,8,1,4,0,-0.08728649724601314,-0.553759725537464,-0.1241234262842714,-0.45167547935163815,-0.5225832456608783,7.998572190140489,-0.0032095892942204103,1
1094,2,1,1,0,-0.08716477178108589,0.5625364846201424,-0.12411852969930592,0.974478970565013,1.0507111644670801,8.374085598359256,0.2781202851555559,3
1182,2,1,6,0,-0.08718691301262849,0.9612743701740744,-0.1241200997477915,1.364513027832438,1.4005834293700672,8.374085598359256,0.2781202851555559,3
1139,9,1,2,0,-0.08739860848628887,1.3205786526815664,-0.124126410299417,1.1382089579496464,1.1626140957147446,8.9996866,-0.0144207,3
1320,2,1,4,0,-0.08726431696548029,-0.31944676675078276,-0.12412429945344258,-0.2837758005023096,-0.31345351282042466,8.374085598359256,0.2781202851555559,1
1050,2,1,4,0,-0.08733458812079498,0.009891334142003199,-0.1241244693717026,0.03986003451100439,0.017617496983104042,8.374085598359256,0.2781202851555559,1
1021,5,1,2,0,-0.0874715592650465,0.529017794882919,-0.12412827144191454,0.3878249656469852,0.25937215049198264,8.374085598359256,0.2781202851555559,1
1254,4,1,3,0,-0.08710452645402371,0.18711241042429141,-0.12411572818445367,0.6909737883734157,0.7661864461514629,8.374085598359256,0.2781202851555559,1
1147,8,1,2,0,-0.08752094443223266,1.377612047221165,-0.12413111026460008,0.8274133937752962,0.7134189078806574,7.998572190140489,-0.0032095892942204103,3
1103,9,1,5,0,-0.0871051262646766,-0.6472819812438495,-0.12411579047260853,-0.45726634193893706,-0.3550012902703512,8.9996866,-0.0144207,1
1378,2,1,2,0,-0.08751125551503577,0.9757234404333038,-0.12413016943854188,0.47878760781354474,0.48231068986771797,8.374085598359256,0.2781202851555559,1
1212,8,1,3,0,-0.08739613432410288,0.010333808310448453,-0.12412712980473692,-0.04432179623147306,-0.13746378963217312,7.998572190140489,-0.0032095892942204103,1
1188,8,1,0,0,-0.08752445339266086,0.20630154878686544,-0.12413063827251228,-0.09622171467024926,-0.18397253013383147,7.998572190140489,-0.0032095892942204103,1
1121,5,1,4,0,-0.08737059787366769,-0.27746766575828713,-0.12412590304491346,-0.2359984062326733,-0.34727891295151975,8.374085598359256,0.2781202851555559,1
1023,10,2,7,2,-0.08823087664314473,-1.6289439823545278,-0.12415333217893551,-1.6269557999051023,-1.669331753954988,9.996888482166584,2.0029365425029355,0
4074,10,2,7,2,-0.08823087664314473,-1.6289439823545278,-0.12415333217893551,-1.6269557999051023,-1.669331753954988,9.996888482166584,2.0029365425029355,0
1028,7,1,1,0,-0.08727289026210625,1.4292747208196348,-0.12412140915839108,1.6864903171813859,1.8124403323185916,6.9962252218361565,-0.0017697680537046693,3
1203,4,1,4,0,-0.08720568309035388,-0.24115172553089248,-0.1241210027026407,-0.024090615254178088,-0.06921605578875728,8.374085598359256,0.2781202851555559,1
3325,9,0,5,0,-0.08767328861908487,-1.265125954737896,-0.1241299804626831,-1.392401042116084,-1.3663381112691537,8.9996866,-0.0144207,4
1354,2,1,2,0,-0.08733932916767789,0.5723344902007146,-0.1241246655364778,0.6033682271992115,0.5811721907295948,8.374085598359256,0.2781202851555559,1
3341,9,0,1,0,-0.08756009286121304,-1.2998932353757322,-0.12412747827908982,-1.3787425212368332,-1.3659288311808773,8.9996866,-0.0144207,4
1257,9,1,3,0,-0.08714879484131005,-0.21074052679275004,-0.12411744003927838,0.13835765214253704,0.14604231468378318,8.9996866,-0.0144207,1
3318,4,0,4,0,-0.08756344063104188,-1.2640426559117024,-0.12412877896164325,-1.3550183969484637,-1.3497997696404933,8.374085598359256,0.2781202851555559,4
1112,8,1,4,0,-0.0872149190846694,0.4405534766537611,-0.12412260168529264,0.6735588025535745,0.5987694462553244,7.998572190140489,-0.0032095892942204103,1
3229,10,2,7,2,-0.08800384762993195,-1.6289439823545278,-0.12415333217893551,-1.6269563125930975,-1.669331753954988,9.996888482166584,2.0029365425029355,0
1294,2,1,7,0,1.4991749027493397,-1.6289439823545278,8.174312934080413,-1.5786928901040425,-0.91673218223199,8.374085598359256,0.2781202851555559,2
